"BRANCH_CODE","CREDIT_CARD_NO","CUST_SSN","TRANSACTION_ID","TRANSACTION_TYPE","TRANSACTION_VALUE","TIMEID"
60,"4210653378605302",123459336,3065,"Healthcare",95.51,"20180528"
31,"4210653378605302",123459336,3066,"Education",95.07,"20180222"
8,"4210653378605302",123459336,3067,"Healthcare",25.98,"20180828"
18,"4210653378605302",123459336,3068,"Bills",15.13,"20180811"
23,"4210653378605302",123459336,3069,"Bills",92.5,"20181206"
28,"4210653378605302",123459336,3070,"Gas",47.92,"20180710"
54,"4210653378605302",123459336,3071,"Gas",15.15,"20181221"
158,"4210653378605302",123459336,3072,"Entertainment",39.16,"20180317"
5,"4210653378605302",123459336,3073,"Test",10.63,"20180812"
81,"4210653378605302",123459336,3074,"Entertainment",7.57,"20180315"
37,"4210653378605302",123459336,3075,"Grocery",35.98,"20180219"
40,"4210653378605302",123459336,3076,"Education",55.05,"20180910"
46,"4210653378605302",123459336,3077,"Test",4.04,"20180718"
76,"4210653378605302",123459336,3078,"Entertainment",75.22,"20180201"
103,"4210653378605302",123459336,3079,"Grocery",6.2,"20181123"
52,"4210653378605302",123459336,3080,"Healthcare",95.94,"20180815"
54,"4210653378605302",123459336,3081,"Grocery",37.85,"20180424"
48,"4210653378605302",123459336,3082,"Healthcare",19.5,"20180604"
11,"4210653378605302",123459336,3083,"Gas",41.82,"20180417"
131,"4210653378605302",123459336,3084,"Gas",45.16,"20180408"
126,"4210653378605302",123459336,3085,"Entertainment",97.24,"20180918"
105,"4210653378605302",123459336,3086,"Entertainment",43.39,"20180616"
3,"4210653378605302",123459336,3087,"Healthcare",52.55,"20180301"
107,"4210653378605302",123459336,3088,"Bills",34.03,"20181008"
80,"4210653378605302",123459336,3089,"Education",79.62,"20180315"
42,"4210653378605302",123459336,3090,"Test",13.22,"20180726"
80,"4210653378605302",123459336,3091,"Education",79.82,"20181211"
66,"4210653378605302",123459336,3092,"Entertainment",17.52,"20181117"
56,"4210653378605302",123459336,3093,"Bills",41.28,"20181004"
31,"4210653378605302",123459336,3094,"Healthcare",29.29,"20180712"
70,"4210653378605302",123459336,3095,"Healthcare",86.87,"20181112"
70,"4210653378605302",123459336,3096,"Healthcare",19.14,"20180926"
76,"4210653378605302",123459336,3097,"Healthcare",43.61,"20181225"
58,"4210653378605302",123459336,3098,"Bills",36.35,"20181225"
180,"4210653378605302",123459336,3099,"Bills",78.34,"20180709"
158,"4210653378605302",123459336,3100,"Entertainment",88.57,"20181110"
139,"4210653378605302",123459336,3101,"Test",78.44,"20180921"
18,"4210653378605302",123459336,3102,"Grocery",21.71,"20180913"
117,"4210653378605302",123459336,3103,"Healthcare",6.17,"20180908"
73,"4210653378605302",123459336,3104,"Entertainment",58.75,"20180722"
28,"4210653378605302",123459336,3105,"Gas",54.12,"20180115"
46,"4210653378605302",123459336,3106,"Grocery",19.0,"20180211"
104,"4210653378605302",123459336,3107,"Entertainment",45.16,"20180805"
56,"4210653378605302",123459336,3108,"Bills",69.94,"20180513"
21,"4210653378605302",123459336,3109,"Education",20.64,"20180110"
67,"4210653378605302",123459336,3110,"Grocery",53.89,"20180322"
126,"4210653378605302",123459336,3111,"Healthcare",48.72,"20180614"
1,"4210653378605302",123459336,3112,"Grocery",28.79,"20180510"
104,"4210653378605302",123459336,3113,"Education",49.13,"20181006"
66,"4210653378605302",123459336,3114,"Gas",93.78,"20180501"
72,"4210653378605302",123459336,3115,"Healthcare",94.42,"20181001"
107,"4210653378605302",123459336,3116,"Grocery",94.79,"20181103"
59,"4210653378605302",123459336,3117,"Gas",59.92,"20180320"
63,"4210653378605302",123459336,3118,"Grocery",28.3,"20180112"
36,"4210653378605302",123459336,3119,"Education",75.04,"20180802"
173,"4210653378605302",123459336,3120,"Bills",42.24,"20180802"
14,"4210653378605302",123459336,3121,"Grocery",69.75,"20180624"
26,"4210653378605302",123459336,3122,"Bills",59.85,"20180223"
19,"4210653378605302",123459336,3123,"Gas",49.91,"20180826"
57,"4210653378605302",123459336,3124,"Bills",13.46,"20180709"
105,"4210653378605302",123459336,3125,"Education",82.01,"20180117"
54,"4210653378605302",123459336,3126,"Grocery",25.02,"20180802"
107,"4210653378605302",123459336,3127,"Grocery",27.91,"20181103"
31,"4210653378605302",123459336,3128,"Gas",62.85,"20180928"
83,"4210653378605302",123459336,3129,"Gas",27.72,"20180312"
56,"4210653378605302",123459336,3130,"Grocery",10.28,"20180507"
144,"4210653378605302",123459336,3131,"Education",93.74,"20180505"
48,"4210653378605302",123459336,3132,"Test",55.49,"20180317"
10,"4210653378605302",123459336,3133,"Healthcare",62.04,"20180314"
27,"4210653378605302",123459336,3134,"Gas",75.0,"20181210"
180,"4210653378605302",123459336,3135,"Entertainment",100.68,"20180419"
9,"4210653378605302",123459336,3136,"Test",86.69,"20180715"
45,"4210653378605302",123459336,3137,"Test",41.16,"20180623"
10,"4210653378605302",123459336,3138,"Test",28.07,"20180204"
19,"4210653378605302",123459336,3139,"Entertainment",44.72,"20180602"
89,"4210653378605302",123459336,3140,"Entertainment",98.65,"20180701"
54,"4210653385222076",123459333,3141,"Bills",87.48,"20180618"
19,"4210653385222076",123459333,3142,"Education",87.0,"20180915"
180,"4210653385222076",123459333,3143,"Entertainment",96.94,"20180902"
59,"4210653385222076",123459333,3144,"Healthcare",64.84,"20181218"
53,"4210653385222076",123459333,3145,"Education",90.92,"20180210"
117,"4210653385222076",123459333,3146,"Healthcare",68.42,"20180207"
21,"4210653385222076",123459333,3147,"Education",86.47,"20180516"
43,"4210653385222076",123459333,3148,"Education",13.69,"20180601"
95,"4210653385222076",123459333,3149,"Education",65.25,"20181115"
53,"4210653324041606",123459324,3150,"Test",83.38,"20180305"
7,"4210653324041606",123459324,3151,"Healthcare",65.37,"20180223"
115,"4210653324041606",123459324,3152,"Education",74.93,"20180408"
25,"4210653324041606",123459324,3153,"Test",60.83,"20180216"
30,"4210653324041606",123459324,3154,"Gas",100.34,"20180603"
118,"4210653324041606",123459324,3155,"Test",62.5,"20181027"
25,"4210653324041606",123459324,3156,"Gas",92.39,"20180527"
80,"4210653324041606",123459324,3157,"Entertainment",34.97,"20180316"
52,"4210653324041606",123459324,3158,"Grocery",69.67,"20180103"
45,"4210653324041606",123459324,3159,"Education",95.37,"20180627"
29,"4210653324041606",123459324,3160,"Test",47.37,"20181005"
54,"4210653365821583",123459312,3161,"Test",28.54,"20181222"
125,"4210653365821583",123459312,3162,"Entertainment",3.5,"20180923"
1,"4210653365821583",123459312,3163,"Healthcare",87.36,"20180503"
14,"4210653365821583",123459312,3164,"Test",3.1,"20180328"
69,"4210653365821583",123459312,3165,"Bills",94.0,"20180909"
180,"4210653365821583",123459312,3166,"Bills",27.34,"20181101"
18,"4210653365821583",123459312,3167,"Entertainment",18.8,"20181121"
168,"4210653365821583",123459312,3168,"Education",3.9,"20180218"
14,"4210653365821583",123459312,3169,"Education",92.13,"20180912"
90,"4210653365821583",123459312,3170,"Healthcare",96.72,"20180412"
15,"4210653365821583",123459312,3171,"Bills",86.35,"20180120"
80,"4210653365821583",123459312,3172,"Bills",16.67,"20180517"
139,"4210653365821583",123459312,3173,"Test",25.2,"20180126"
95,"4210653365821583",123459312,3174,"Gas",44.92,"20180520"
125,"4210653365821583",123459312,3175,"Test",25.4,"20181015"
57,"4210653365821583",123459312,3176,"Gas",63.44,"20180625"
57,"4210653365821583",123459312,3177,"Grocery",63.96,"20181019"
36,"4210653365821583",123459312,3178,"Education",17.93,"20180814"
77,"4210653365821583",123459312,3179,"Entertainment",54.77,"20180520"
1,"4210653365821583",123459312,3180,"Grocery",45.0,"20180702"
42,"4210653365821583",123459312,3181,"Gas",76.5,"20180315"
67,"4210653365821583",123459312,3182,"Grocery",24.89,"20180119"
43,"4210653333031957",123459305,3183,"Grocery",63.48,"20180505"
24,"4210653333031957",123459305,3184,"Education",45.89,"20181225"
3,"4210653333031957",123459305,3185,"Healthcare",19.01,"20180910"
4,"4210653333031957",123459305,3186,"Grocery",92.82,"20180525"
70,"4210653333031957",123459305,3187,"Grocery",84.2,"20180316"
160,"4210653333031957",123459305,3188,"Healthcare",33.01,"20180717"
77,"4210653333031957",123459305,3189,"Education",19.41,"20180525"
2,"4210653333031957",123459305,3190,"Entertainment",26.23,"20180812"
123,"4210653333031957",123459305,3191,"Bills",44.83,"20180112"
109,"4210653333031957",123459305,3192,"Bills",96.37,"20180711"
39,"4210653333031957",123459305,3193,"Entertainment",73.19,"20180916"
24,"4210653333031957",123459305,3194,"Bills",27.07,"20181017"
180,"4210653333031957",123459305,3195,"Healthcare",11.26,"20180820"
123,"4210653333031957",123459305,3196,"Education",81.46,"20181110"
170,"4210653333031957",123459305,3197,"Healthcare",50.17,"20180424"
73,"4210653333031957",123459305,3198,"Gas",6.28,"20180722"
166,"4210653333031957",123459305,3199,"Healthcare",2.88,"20181110"
39,"4210653333031957",123459305,3200,"Gas",33.44,"20180711"
27,"4210653333031957",123459305,3201,"Entertainment",61.9,"20180514"
36,"4210653333031957",123459305,3202,"Grocery",19.62,"20181114"
166,"4210653333031957",123459305,3203,"Education",74.34,"20180926"
38,"4210653333031957",123459305,3204,"Gas",4.42,"20180913"
76,"4210653333031957",123459305,3205,"Grocery",49.37,"20180521"
107,"4210653333031957",123459305,3206,"Healthcare",1.29,"20180604"
44,"4210653328570849",123459288,3207,"Grocery",59.34,"20180521"
192,"4210653328570849",123459288,3208,"Grocery",50.99,"20180710"
125,"4210653328570849",123459288,3209,"Gas",11.3,"20180706"
139,"4210653328570849",123459288,3210,"Grocery",21.93,"20180907"
30,"4210653328570849",123459288,3211,"Test",57.5,"20180507"
85,"4210653328570849",123459288,3212,"Gas",60.99,"20180305"
70,"4210653328570849",123459288,3213,"Education",14.57,"20180811"
124,"4210653328570849",123459288,3214,"Healthcare",20.33,"20181018"
156,"4210653328570849",123459288,3215,"Entertainment",10.81,"20180826"
48,"4210653328570849",123459288,3216,"Gas",5.85,"20180418"
35,"4210653328570849",123459288,3217,"Gas",35.3,"20180419"
29,"4210653328570849",123459288,3218,"Grocery",77.85,"20180627"
4,"4210653328570849",123459288,3219,"Education",7.47,"20180908"
104,"4210653328570849",123459288,3220,"Healthcare",73.62,"20180109"
9,"4210653328570849",123459288,3221,"Entertainment",11.86,"20180704"
76,"4210653328570849",123459288,3222,"Education",83.35,"20180926"
83,"4210653328570849",123459288,3223,"Education",40.67,"20180512"
5,"4210653328570849",123459288,3224,"Test",70.32,"20180125"
121,"4210653328570849",123459288,3225,"Entertainment",31.18,"20181122"
25,"4210653328570849",123459288,3226,"Grocery",25.92,"20180814"
48,"4210653328570849",123459288,3227,"Test",20.62,"20180308"
175,"4210653328570849",123459288,3228,"Bills",96.33,"20180309"
42,"4210653328570849",123459288,3229,"Gas",41.01,"20181002"
121,"4210653328570849",123459288,3230,"Entertainment",17.88,"20180419"
25,"4210653328570849",123459288,3231,"Healthcare",98.18,"20180418"
121,"4210653328570849",123459288,3232,"Education",54.23,"20181019"
14,"4210653328570849",123459288,3233,"Test",47.81,"20180804"
178,"4210653328570849",123459288,3234,"Entertainment",74.09,"20180510"
35,"4210653328570849",123459288,3235,"Test",73.28,"20180920"
75,"4210653328570849",123459288,3236,"Test",11.35,"20180716"
2,"4210653328570849",123459288,3237,"Education",17.02,"20180713"
123,"4210653328570849",123459288,3238,"Gas",8.92,"20180722"
24,"4210653328570849",123459288,3239,"Gas",45.36,"20180312"
78,"4210653328570849",123459288,3240,"Education",51.27,"20180406"
2,"4210653328570849",123459288,3241,"Education",41.25,"20180414"
7,"4210653328570849",123459288,3242,"Bills",7.78,"20180603"
114,"4210653328570849",123459288,3243,"Gas",12.23,"20181016"
149,"4210653354436037",123459284,3244,"Test",75.2,"20180828"
91,"4210653354436037",123459284,3245,"Education",3.67,"20181224"
43,"4210653354436037",123459284,3246,"Test",20.07,"20180308"
95,"4210653354436037",123459284,3247,"Grocery",81.58,"20180404"
67,"4210653354436037",123459284,3248,"Bills",4.46,"20180209"
3,"4210653354436037",123459284,3249,"Gas",74.98,"20181119"
125,"4210653354436037",123459284,3250,"Gas",1.48,"20180224"
10,"4210653354436037",123459284,3251,"Grocery",22.57,"20181109"
39,"4210653354436037",123459284,3252,"Education",46.68,"20180117"
107,"4210653354436037",123459284,3253,"Grocery",69.54,"20180416"
40,"4210653354436037",123459284,3254,"Test",77.56,"20181201"
125,"4210653354436037",123459284,3255,"Entertainment",21.16,"20180321"
43,"4210653354436037",123459284,3256,"Gas",28.66,"20180627"
158,"4210653354436037",123459284,3257,"Test",8.67,"20181227"
12,"4210653354436037",123459284,3258,"Entertainment",10.14,"20180923"
2,"4210653354436037",123459284,3259,"Test",7.4,"20180211"
12,"4210653354436037",123459284,3260,"Grocery",69.51,"20181105"
49,"4210653354436037",123459284,3261,"Grocery",88.13,"20180812"
23,"4210653354436037",123459284,3262,"Education",74.07,"20180109"
31,"4210653354436037",123459284,3263,"Gas",27.11,"20180722"
73,"4210653354436037",123459284,3264,"Healthcare",40.32,"20180905"
45,"4210653354436037",123459284,3265,"Healthcare",61.83,"20180605"
8,"4210653354436037",123459284,3266,"Healthcare",50.0,"20181227"
54,"4210653354436037",123459284,3267,"Entertainment",100.03,"20180102"
11,"4210653354436037",123459284,3268,"Grocery",17.91,"20180908"
123,"4210653354436037",123459284,3269,"Gas",93.24,"20181014"
76,"4210653354436037",123459284,3270,"Entertainment",71.01,"20180503"
40,"4210653354436037",123459284,3271,"Gas",38.26,"20180912"
16,"4210653354436037",123459284,3272,"Grocery",94.42,"20180625"
105,"4210653354436037",123459284,3273,"Test",79.84,"20180401"
83,"4210653354436037",123459284,3274,"Bills",37.81,"20180526"
67,"4210653354436037",123459284,3275,"Gas",82.3,"20180917"
81,"4210653354436037",123459284,3276,"Education",81.8,"20180718"
83,"4210653354436037",123459284,3277,"Bills",82.03,"20180718"
27,"4210653354436037",123459284,3278,"Entertainment",67.17,"20181115"
80,"4210653354436037",123459284,3279,"Entertainment",1.73,"20180516"
7,"4210653354436037",123459284,3280,"Grocery",37.26,"20181020"
36,"4210653354436037",123459284,3281,"Test",37.9,"20180313"
72,"4210653354436037",123459284,3282,"Grocery",67.99,"20180801"
52,"4210653354436037",123459284,3283,"Test",6.38,"20180212"
17,"4210653349675223",123459282,3284,"Gas",17.62,"20181113"
90,"4210653349675223",123459282,3285,"Test",29.35,"20181018"
14,"4210653349675223",123459282,3286,"Bills",95.44,"20181020"
72,"4210653349675223",123459282,3287,"Bills",65.52,"20180417"
158,"4210653349675223",123459282,3288,"Bills",39.72,"20180217"
54,"4210653349675223",123459282,3289,"Test",92.99,"20180803"
67,"4210653349675223",123459282,3290,"Entertainment",37.1,"20180416"
104,"4210653349675223",123459282,3291,"Gas",35.74,"20180227"
63,"4210653349675223",123459282,3292,"Bills",33.94,"20180810"
91,"4210653349675223",123459282,3293,"Grocery",19.08,"20180923"
20,"4210653349675223",123459282,3294,"Healthcare",68.3,"20181109"
53,"4210653349675223",123459282,3295,"Test",71.36,"20181218"
45,"4210653349675223",123459282,3296,"Bills",71.19,"20180819"
125,"4210653349675223",123459282,3297,"Education",26.29,"20180928"
24,"4210653349675223",123459282,3298,"Entertainment",80.7,"20181014"
30,"4210653349675223",123459282,3299,"Gas",33.59,"20181120"
74,"4210653349675223",123459282,3300,"Entertainment",55.82,"20181104"
164,"4210653349675223",123459282,3301,"Education",10.3,"20180627"
58,"4210653349675223",123459282,3302,"Education",75.53,"20180307"
105,"4210653349675223",123459282,3303,"Bills",68.41,"20180306"
53,"4210653349675223",123459282,3304,"Test",1.36,"20180309"
22,"4210653349675223",123459282,3305,"Grocery",76.08,"20180824"
57,"4210653349675223",123459282,3306,"Gas",52.69,"20180615"
10,"4210653349675223",123459282,3307,"Bills",72.65,"20180722"
119,"4210653349675223",123459282,3308,"Bills",26.71,"20180615"
178,"4210653349675223",123459282,3309,"Grocery",11.55,"20181101"
75,"4210653349675223",123459282,3310,"Grocery",63.98,"20180914"
126,"4210653349675223",123459282,3311,"Education",4.5,"20181207"
48,"4210653349675223",123459282,3312,"Test",34.18,"20180208"
23,"4210653349675223",123459282,3313,"Test",87.9,"20180702"
54,"4210653349675223",123459282,3314,"Entertainment",20.8,"20180626"
90,"4210653349675223",123459282,3315,"Test",22.59,"20180725"
188,"4210653349675223",123459282,3316,"Grocery",53.26,"20180112"
30,"4210653349675223",123459282,3317,"Grocery",92.75,"20180710"
158,"4210653349675223",123459282,3318,"Test",30.53,"20180722"
2,"4210653349675223",123459282,3319,"Gas",86.48,"20180222"
14,"4210653349675223",123459282,3320,"Gas",51.72,"20180222"
74,"4210653349675223",123459282,3321,"Entertainment",88.36,"20180519"
26,"4210653349675223",123459282,3322,"Healthcare",90.42,"20181008"
48,"4210653349675223",123459282,3323,"Gas",59.47,"20180912"
36,"4210653349675223",123459282,3324,"Test",83.74,"20181115"
58,"4210653349675223",123459282,3325,"Bills",75.5,"20180904"
60,"4210653349675223",123459282,3326,"Grocery",98.41,"20180824"
124,"4210653349675223",123459282,3327,"Education",5.37,"20180821"
39,"4210653349675223",123459282,3328,"Grocery",78.43,"20181107"
67,"4210653349675223",123459282,3329,"Entertainment",86.97,"20180324"
109,"4210653349675223",123459282,3330,"Grocery",20.58,"20180608"
144,"4210653349675223",123459282,3331,"Gas",43.91,"20180428"
59,"4210653349675223",123459282,3332,"Bills",92.88,"20180528"
115,"4210653349675223",123459282,3333,"Gas",71.1,"20180103"
47,"4210653349675223",123459282,3334,"Gas",68.83,"20180519"
